model,checkpoint,epoch_zero_based,num_paths_per_region,images,mse_mean,mse_std,psnr_db_mean,psnr_db_std,ssim_mean,ssim_std,lpips_mean,lpips_std,preprocess_seconds_mean,preprocess_seconds_std,network_seconds_mean,network_seconds_std,render_seconds_mean,render_seconds_std,svg_export_seconds_mean,svg_export_seconds_std,inference_seconds_mean,inference_seconds_std,metric_seconds_mean,metric_seconds_std,peak_extra_gpu_mb_mean,peak_extra_gpu_mb_std,svg_bytes_mean,svg_bytes_std,path_count_mean,path_count_std,region_count_mean,region_count_std
paths32_e09,C:\Users\zak\Documents\GitHub\Vectorisation-Automatique-d-Images-Matricielles-par-Deep-Learning\implementation\checkpoints\raster_to_svg_serious_v1\epoch_0009.pt,9,32,12,0.016150179297085388,0.011810074593615213,19.132643340927117,3.5436641840375076,0.4376823889712493,0.15196079610216576,0.4916180446743965,0.057912734179551104,0.036553874999905624,0.004435313122919502,0.02083529166581381,0.0020425849142572585,0.1547418916670722,0.03115692517437005,0.0398365666672665,0.03031952656968352,0.25196762500005815,0.04829972859201301,0.019593991667837447,0.008091487152657832,80.05708821614583,7.47960110357589,162745.41666666666,35018.661563796195,354.6666666666667,76.53084147564103,11.083333333333334,2.391588796113782
paths128_e19,C:\Users\zak\Documents\GitHub\Vectorisation-Automatique-d-Images-Matricielles-par-Deep-Learning\implementation\checkpoints\raster_to_svg_128paths\epoch_0019.pt,19,128,12,0.005731532972985895,0.005334563577583752,24.127290304459176,4.053752920230523,0.6451704477270445,0.13506037627445316,0.28971486290295917,0.07511051360238824,0.03489264166516174,0.003854259954662043,0.020618850000270566,0.0018731780101646747,0.4752306500001093,0.09334590352585317,0.14075877499756947,0.06330000137903817,0.6715009166631111,0.1360646318184454,0.015755841666153476,0.001338623960898746,80.9144287109375,6.286766094370508,648634.3333333334,140137.55589960585,1418.6666666666667,306.1233659025641,11.083333333333334,2.391588796113782
