model,checkpoint,epoch_zero_based,num_paths_per_region,images,mse_mean,mse_std,psnr_db_mean,psnr_db_std,ssim_mean,ssim_std,lpips_mean,lpips_std,preprocess_seconds_mean,preprocess_seconds_std,network_seconds_mean,network_seconds_std,render_seconds_mean,render_seconds_std,svg_export_seconds_mean,svg_export_seconds_std,inference_seconds_mean,inference_seconds_std,metric_seconds_mean,metric_seconds_std,peak_extra_gpu_mb_mean,peak_extra_gpu_mb_std,svg_bytes_mean,svg_bytes_std,path_count_mean,path_count_std,region_count_mean,region_count_std
paths32_e00,C:\Users\zak\Documents\GitHub\Vectorisation-Automatique-d-Images-Matricielles-par-Deep-Learning\implementation\checkpoints\raster_to_svg_serious_v1\epoch_0000.pt,0,32,12,0.05350575471217606,0.031076104690118123,13.486174802794466,2.931492636690327,0.3108216828356187,0.14058321541167657,0.6628901610771815,0.03896434198214693,0.041161758332843114,0.0057248339232130185,0.022540058329468593,0.0013986933463367495,0.18751929166683112,0.03370564892219815,0.036039216665813,0.03487298995927179,0.28726032499495585,0.04976647368962369,0.01785266666896253,0.0013804313766922476,80.05708821614583,7.47960110357589,164113.33333333334,35599.10934619607,354.6666666666667,76.53084147564103,11.083333333333334,2.391588796113782
paths32_e02,C:\Users\zak\Documents\GitHub\Vectorisation-Automatique-d-Images-Matricielles-par-Deep-Learning\implementation\checkpoints\raster_to_svg_serious_v1\epoch_0002.pt,2,32,12,0.03173042697347688,0.019176913155279942,15.779677584904748,2.880369848922396,0.3585383954147498,0.14650032977301564,0.6178368280331293,0.03693779136793931,0.036209774999103196,0.004716800706875149,0.02075351666644565,0.00351571102514658,0.18504158333234955,0.0438153363788923,0.02799824166383284,0.005441217631104187,0.2700031166617312,0.04698681528748761,0.01817526666733708,0.006613438554452148,80.39640299479167,7.493317053666464,163788.83333333334,35166.17906928948,354.6666666666667,76.53084147564103,11.083333333333334,2.391588796113782
paths32_e04,C:\Users\zak\Documents\GitHub\Vectorisation-Automatique-d-Images-Matricielles-par-Deep-Learning\implementation\checkpoints\raster_to_svg_serious_v1\epoch_0004.pt,4,32,12,0.02363571151669017,0.015797904402041537,17.191754242847377,3.0510769339256556,0.3683870807290077,0.1403147927957785,0.5632960672179858,0.04950161364342235,0.03812619166637887,0.006742025209841486,0.021464475000054033,0.0024341795926337935,0.1707880166650284,0.028172950363364948,0.03565155000129986,0.0275293171795332,0.26603023333276116,0.04802533658176613,0.018272149998665554,0.0073532253268654355,80.39640299479167,7.493317053666464,163143.5,34930.20793082842,354.6666666666667,76.53084147564103,11.083333333333334,2.391588796113782
paths32_e06,C:\Users\zak\Documents\GitHub\Vectorisation-Automatique-d-Images-Matricielles-par-Deep-Learning\implementation\checkpoints\raster_to_svg_serious_v1\epoch_0006.pt,6,32,12,0.019605096264660383,0.013319929090336479,18.142600997208657,3.357088784858482,0.40800095349550247,0.15185092708489606,0.5300855487585068,0.053182197249321925,0.0313336249976904,0.0022973845099040057,0.0189602750033373,0.0027341127633455594,0.15673144999648989,0.03882475228634953,0.025025625001338387,0.004550669802363818,0.23205097499885596,0.043557353192772964,0.01665911666714237,0.005717608691940093,80.39640299479167,7.493317053666464,162729.5,35028.560309605025,354.6666666666667,76.53084147564103,11.083333333333334,2.391588796113782
paths32_e09,C:\Users\zak\Documents\GitHub\Vectorisation-Automatique-d-Images-Matricielles-par-Deep-Learning\implementation\checkpoints\raster_to_svg_serious_v1\epoch_0009.pt,9,32,12,0.016150179297085388,0.011810074593615213,19.132643340927117,3.5436641840375076,0.4376823889712493,0.15196079610216576,0.4916180446743965,0.057912734179551104,0.030628874998607596,0.0038728506494787583,0.019954858334434295,0.0041710416614971985,0.15597269166634456,0.04303921601061459,0.024935416667479633,0.004898609447769036,0.2314918416668661,0.049264502946959936,0.01665197500309053,0.005807299103392115,80.39640299479167,7.493317053666464,162745.41666666666,35018.661563796195,354.6666666666667,76.53084147564103,11.083333333333334,2.391588796113782
